player_id,match_id,region,device,ping,score,kills,deaths,match_duration_seconds
P0208,M1599,Europe,iOS,51,1102,5,5,556
P0221,M2509,SEA,Android,82,1985,8,13,511
P0233,M1766,India,iOS,63,2438,15,13,416
P0997,M0976,India,Android,109,2997,20,3,441
P0391,M2963,North America,Android,47,1905,12,14,277
P1134,M2328,North America,PC,91,1486,6,10,397
P0461,M0535,North America,iOS,43,1418,7,0,441
P0584,M1663,North America,Android,119,2107,14,6,294
P0098,M0796,Europe,Android,122,2529,16,12,460
P0221,M0941,Europe,iOS,64,688,2,12,503
P0989,M1777,India,PC,121,1772,10,15,405
P1195,M2964,SEA,Android,96,2593,14,11,506
P0039,M2204,SEA,PC,20,1689,11,8,445
P0775,M0190,SEA,PC,82,1862,12,2,349
P0097,M1627,Europe,Android,84,512,2,9,451
P1036,M2024,Europe,iOS,93,2722,15,10,483
P0420,M1454,SEA,PC,76,2425,12,3,413
P0296,M1878,North America,Android,75,2071,10,7,409
P0940,M1930,North America,Android,71,690,2,1,463
P0813,M0500,India,Android,58,938,6,9,363
P0416,M1642,Europe,Android,99,1114,3,7,347
P0487,M2619,India,Android,90,962,6,18,419
P0846,M2788,SEA,iOS,99,2976,14,4,520
P1068,M0853,India,PC,50,2242,12,12,467
P1063,M1449,North America,Android,20,1713,10,6,423
P0599,M0355,Latin America,Android,20,1767,9,7,491
P0989,M1503,India,Android,71,2019,12,13,310
P0774,M2570,Latin America,Android,97,3566,22,9,439
P0911,M2836,India,Android,20,2227,11,6,496
P0212,M1104,India,PC,75,2647,15,7,412
P0096,M1950,North America,Android,81,501,0,7,554
P0760,M1327,India,iOS,99,3647,24,10,414
P0640,M1521,SEA,Android,103,1966,12,12,275
P1199,M1282,SEA,iOS,99,1910,11,1,525
P1042,M1069,Europe,Android,102,2060,13,10,345
P0681,M2465,India,Android,114,2266,14,10,534
P0762,M2592,Europe,iOS,68,1004,5,2,334
P0441,M1739,Europe,Android,70,1856,11,0,343
P0503,M0393,SEA,Android,66,1621,11,0,396
P0779,M2442,Latin America,iOS,87,848,3,9,346
P0033,M1847,SEA,Android,109,1568,11,15,284
P0591,M1770,Europe,Android,100,1640,11,11,546
P1065,M0882,North America,PC,81,1572,8,13,468
P0538,M0067,India,PC,93,1496,7,14,462
P0823,M0420,India,PC,59,3042,19,9,439
P0387,M2750,Europe,Android,73,1638,7,4,350
P0150,M1811,Europe,Android,145,2085,13,4,462
P0575,M2578,Latin America,Android,144,3511,23,6,561
P0600,M1670,Europe,Android,38,216,0,0,409
P0219,M2613,Europe,Android,68,1591,8,12,457
P0120,M0191,Latin America,PC,86,1826,10,1,450
P0611,M0095,India,iOS,112,1224,5,2,467
P0584,M1224,North America,PC,85,870,0,10,538
P0027,M2349,SEA,Android,140,1001,4,3,608
P0111,M1583,Latin America,Android,64,2703,16,15,482
P0047,M0081,North America,iOS,69,2020,12,0,377
P0985,M0468,India,Android,90,1533,9,3,527
P0097,M0409,North America,iOS,72,369,1,5,534
P0192,M0958,India,iOS,40,1424,7,9,473
P0975,M2362,Latin America,iOS,77,3432,22,10,522
P1131,M0410,North America,PC,72,290,2,13,454
P0127,M0266,Latin America,PC,20,1551,7,0,577
P0941,M1452,India,Android,126,470,3,12,466
P0627,M2341,SEA,iOS,123,1046,4,0,573
P0303,M2149,SEA,Android,86,2113,14,8,354
P1099,M1147,Latin America,iOS,125,883,5,17,375
P0447,M1022,Latin America,iOS,136,2564,16,8,518
P0210,M2026,SEA,iOS,52,1653,13,19,290
P1121,M0404,SEA,Android,92,1538,8,21,467
P1133,M1185,Latin America,Android,59,435,0,7,327
P0993,M2281,Latin America,Android,32,1514,10,8,472
P1190,M1537,Europe,Android,90,2267,14,15,390
P0900,M0442,India,iOS,48,2472,15,12,556
P0937,M0859,North America,iOS,20,3727,24,10,223
P0932,M0050,India,iOS,74,2124,12,7,188
P0394,M0837,Europe,Android,103,2405,15,5,363
P0925,M2448,India,iOS,88,1434,8,12,270
P0232,M0002,India,PC,20,2589,15,6,482
P1115,M0468,India,PC,72,1979,15,6,404
P0155,M1190,India,Android,76,1036,8,2,379
P0174,M0914,Europe,iOS,94,3448,22,7,443
P0003,M0293,Latin America,iOS,80,314,0,12,472
P0007,M1301,India,iOS,33,1787,7,7,394
P0937,M2054,SEA,Android,106,1837,10,13,470
P0565,M0214,North America,iOS,46,1916,12,3,368
P1157,M0658,India,Android,74,1166,6,5,331
P0913,M1612,SEA,iOS,114,684,3,10,267
P0534,M0218,Europe,Android,128,1737,10,10,433
P1161,M1829,India,Android,24,2273,13,5,483
P0858,M1129,India,Android,57,1690,10,9,330
P1052,M0793,India,iOS,53,1206,6,13,421
P0666,M2253,Europe,PC,121,843,1,10,416
P0902,M1648,Latin America,Android,113,1845,12,6,418
P0932,M1345,SEA,Android,52,2270,13,8,329
P0279,M2534,India,iOS,57,184,0,10,436
P0661,M2963,SEA,iOS,148,1315,5,5,445
P0858,M0991,Latin America,iOS,47,1133,9,12,293
P0522,M1656,India,Android,35,1752,11,2,357
P0726,M1172,North America,iOS,67,1544,8,16,417
P0720,M1566,Europe,Android,41,266,0,1,444
P0143,M1512,SEA,iOS,89,1026,6,7,464
P1179,M0033,SEA,Android,106,1742,11,9,416
P0234,M2970,SEA,iOS,129,683,1,9,368
P0164,M0171,Latin America,Android,49,1552,8,5,228
P0977,M0877,India,iOS,109,3153,19,7,375
P0467,M1291,Latin America,iOS,20,2013,10,0,536
P0394,M2203,North America,iOS,129,1568,7,8,485
P0581,M0084,India,Android,37,2554,16,0,473
P1127,M1936,India,Android,113,1770,9,7,509
P1097,M2051,Europe,iOS,144,1759,9,6,506
P0925,M1146,North America,Android,20,2698,17,5,526
P0352,M2230,India,Android,97,1107,7,6,516
P0650,M0588,Europe,Android,44,946,2,4,630
P0746,M0179,Latin America,Android,77,1871,11,4,458
P0607,M2395,India,PC,50,174,0,6,483
P1146,M0650,India,iOS,102,1649,7,8,460
P0648,M2337,India,Android,76,1863,10,9,470
P0274,M1964,North America,iOS,122,870,5,5,253
P0579,M2951,SEA,Android,99,1689,11,8,223
P0250,M0801,North America,iOS,178,1949,12,8,464
P0375,M2383,SEA,Android,54,1759,11,0,435
P0387,M1248,Europe,PC,66,1636,10,2,531
P0427,M2071,Latin America,iOS,86,1584,10,5,373
P1182,M1581,SEA,Android,56,2892,16,11,425
P0201,M0908,SEA,PC,75,2019,12,16,551
P0904,M2418,Europe,Android,74,1400,7,5,422
P1199,M2137,Europe,Android,56,788,4,5,309
P0681,M1784,Latin America,Android,51,1087,6,10,406
P0752,M0307,Europe,iOS,106,3414,18,6,435
P0058,M0712,SEA,iOS,46,1854,13,5,328
P0191,M2402,North America,PC,62,1652,8,0,505
P1077,M0369,North America,iOS,66,2088,11,7,302
P0092,M2855,North America,iOS,109,1821,11,8,438
P0073,M0789,North America,Android,55,999,5,20,531
P0060,M0134,Europe,Android,50,1933,11,18,485
P0603,M1357,Latin America,Android,81,1310,4,13,436
P0835,M1872,SEA,Android,94,1694,10,12,457
P0083,M0725,SEA,PC,91,2473,14,11,436
P0712,M2056,India,Android,38,2334,14,4,486
P1083,M2622,North America,iOS,45,3302,21,7,427
P0349,M1598,India,iOS,94,1571,10,4,326
P0504,M1824,North America,iOS,77,2106,13,7,494
P0097,M1007,North America,iOS,65,1738,10,9,465
P0211,M0190,SEA,Android,83,310,0,3,381
P0533,M0585,Latin America,Android,20,2435,14,9,450
P0665,M2886,SEA,iOS,110,655,2,15,597
P0290,M0497,India,Android,20,2303,14,6,370
P0443,M0074,Europe,Android,56,1866,10,16,490
P0967,M0975,SEA,PC,28,1958,11,14,387
P0631,M1620,India,PC,20,2988,21,3,251
P0404,M0243,Europe,Android,34,1752,13,5,396
P1009,M1081,Europe,Android,182,324,0,11,537
P0366,M2463,North America,iOS,101,1194,7,5,450
P0008,M0964,SEA,Android,128,2046,11,14,301
P0429,M0887,India,Android,78,1040,7,16,331
P0671,M0955,North America,iOS,74,1945,12,14,542
P1189,M2624,India,Android,124,1607,9,8,317
P0066,M0617,India,iOS,101,1856,9,0,471
P0629,M0826,North America,iOS,104,915,3,1,432
P0572,M0586,Europe,Android,99,1226,5,12,431
P0822,M2218,SEA,Android,51,2561,16,10,494
P0044,M0014,India,iOS,49,1607,7,18,381
P0755,M2998,India,Android,83,1564,8,7,385
P0332,M2812,India,Android,55,514,1,10,426
P1104,M2796,Latin America,iOS,113,3644,22,0,560
P0330,M2292,North America,Android,75,1410,10,17,310
P0129,M0497,Europe,Android,67,2044,10,0,432
P0472,M2668,SEA,PC,40,2298,13,9,500
P0745,M0787,North America,iOS,99,1142,4,8,362
P0852,M0707,SEA,iOS,64,1629,9,3,460
P1019,M1271,Europe,Android,54,2508,16,10,478
P0346,M0237,SEA,Android,98,2440,13,14,490
P0015,M2530,India,Android,119,2739,18,7,390
P0790,M1674,SEA,iOS,20,791,5,11,354
P0322,M0910,SEA,iOS,115,1821,10,15,522
P1104,M1605,North America,Android,69,1446,8,1,354
P0783,M1952,SEA,Android,67,2990,18,17,555
P0268,M0448,Europe,iOS,72,1422,8,0,485
P0854,M1129,North America,Android,60,1774,9,3,316
P0546,M0441,SEA,Android,78,501,0,10,537
P0405,M0779,North America,iOS,23,1869,11,19,491
P0561,M0120,India,iOS,82,2212,12,0,379
P0134,M2115,SEA,Android,112,1935,9,21,336
P0357,M0697,India,Android,67,1009,5,10,525
P0064,M1346,India,iOS,68,959,3,11,337
P0918,M2821,North America,Android,108,1702,9,10,444
P0985,M2755,SEA,iOS,38,2014,11,4,415
P0029,M0154,India,Android,84,261,1,0,504
P0171,M0904,North America,PC,129,1265,5,3,489
P1149,M1049,SEA,iOS,50,1642,9,6,451
P0509,M2716,North America,Android,139,1628,10,3,547
P0644,M0749,SEA,PC,81,2189,14,14,424
P0429,M2849,North America,PC,83,1690,10,0,506
P0385,M2291,North America,Android,144,1433,9,7,377
P0147,M2335,SEA,iOS,78,2507,15,4,352
P0417,M2811,SEA,PC,180,1226,7,0,440
P0697,M2823,Europe,Android,73,1028,3,8,566
P1158,M1649,Europe,PC,91,2539,15,10,395
P0653,M0161,India,iOS,68,1049,2,0,485
P1078,M2047,SEA,PC,53,2054,13,5,362
P0039,M0613,North America,iOS,102,1505,8,6,474
P1016,M2985,Europe,PC,23,1857,10,7,434
P0934,M2884,India,Android,82,1766,10,5,368
P1119,M2724,SEA,iOS,164,1235,6,0,511
P0215,M2063,India,Android,135,474,0,3,474
P0516,M2330,North America,PC,104,2231,14,10,149
P0571,M0098,Europe,PC,74,1056,7,0,383
P0042,M1474,SEA,Android,29,1771,8,0,409
P0620,M1345,North America,iOS,36,1393,7,5,453
P1161,M2096,Europe,Android,29,1172,6,0,458
P0378,M0036,Latin America,iOS,81,3114,17,5,316
P0634,M0878,SEA,Android,97,2833,16,0,507
P1134,M1887,Latin America,Android,127,1400,6,2,492
P0399,M2138,Latin America,Android,42,1838,12,12,275
P0120,M2933,SEA,Android,132,2103,12,9,298
P0567,M2433,SEA,iOS,145,1432,6,10,309
P0982,M0116,India,PC,72,1498,8,8,481
P0159,M0516,North America,iOS,92,2749,15,10,329
P0562,M2062,Latin America,Android,80,1358,8,0,464
P0617,M0956,India,iOS,84,1196,7,5,437
P0962,M2975,North America,iOS,134,457,0,8,405
P0797,M0371,India,Android,84,1525,11,11,290
P1055,M2874,India,Android,52,858,2,9,368
P0680,M2341,India,Android,68,2588,17,6,267
P0458,M0794,SEA,Android,81,911,4,11,507
P0092,M2945,Latin America,PC,39,1549,8,9,456
P0945,M1305,India,iOS,88,2204,13,0,527
P1073,M1976,North America,Android,141,1988,13,9,415
P0022,M0849,North America,Android,118,2013,13,9,508
P0873,M2118,SEA,Android,38,1356,8,19,414
P0365,M1622,India,PC,104,1352,6,8,311
P0744,M2995,SEA,iOS,87,741,1,0,488
P0146,M2362,Europe,Android,50,1723,9,9,473
P0142,M0107,SEA,Android,98,2005,11,12,302
P0871,M1256,North America,Android,41,2222,16,3,250
P0682,M2984,India,iOS,47,1620,9,10,365
P0379,M1203,North America,Android,63,1129,5,11,424
P1047,M0317,North America,Android,91,1553,8,0,476
P0705,M2637,Europe,Android,95,2198,14,16,347
P0554,M1508,India,Android,109,962,4,15,378
P0971,M0813,India,Android,94,2709,13,14,426
P0848,M0100,SEA,Android,82,441,0,4,358
P0376,M0794,Latin America,Android,95,1545,9,0,460
P1035,M0012,North America,Android,96,1935,13,3,432
P1124,M2178,Europe,Android,171,1956,11,9,394
P1009,M0688,SEA,Android,81,851,2,9,450
P1036,M2425,Latin America,Android,94,1709,10,5,470
P0280,M0885,India,Android,65,3058,18,8,584
P0101,M2392,North America,Android,118,869,4,14,449
P0897,M1290,India,Android,106,478,0,2,369
P0558,M2863,North America,PC,155,1872,9,10,525
P0646,M1347,Europe,Android,80,1549,8,9,486
P0737,M2272,SEA,Android,117,580,2,9,408
P0979,M0744,North America,Android,58,1125,8,16,384
P0802,M0762,Europe,PC,34,1865,11,8,415
P0493,M1238,SEA,Android,49,2676,17,19,459
P1178,M2764,North America,iOS,100,1724,9,12,337
P0030,M0465,India,iOS,112,2519,17,12,345
P0508,M0346,Europe,iOS,115,2112,11,0,419
P0288,M2546,India,Android,20,1350,6,13,501
P0424,M0465,India,Android,107,1670,9,15,449
P0576,M0886,SEA,PC,58,1673,9,11,435
P0942,M2328,Europe,PC,112,3170,17,10,476
P0748,M1969,SEA,Android,86,1554,10,4,474
P0329,M2981,Europe,Android,127,3011,16,8,486
P0078,M0078,India,Android,71,1771,9,10,464
P0424,M2603,Europe,Android,95,1224,8,18,341
P0466,M1972,North America,Android,91,1899,11,12,375
P1192,M0489,India,Android,155,2472,14,13,260
P0657,M1295,Europe,iOS,56,546,0,5,349
P0711,M1241,Latin America,PC,119,2284,12,5,317
P0299,M1616,Europe,iOS,77,1334,9,16,286
P0072,M2129,SEA,Android,140,780,4,1,413
P0908,M1188,SEA,iOS,57,995,3,3,507
P0495,M2455,SEA,Android,62,1324,8,5,391
P0512,M2259,SEA,PC,69,2347,16,5,417
P0001,M1002,Latin America,iOS,72,2173,14,14,443
P0459,M2234,SEA,Android,94,346,1,4,491
P0872,M2706,India,Android,33,2195,15,0,289
P0788,M1444,Latin America,iOS,82,964,6,0,295
P0103,M2465,North America,Android,76,690,2,8,342
P0088,M2590,North America,Android,119,2626,16,13,468
P0813,M2034,North America,Android,43,2757,18,4,257
P0284,M2217,India,PC,65,2680,15,7,427
P0619,M2922,India,Android,63,1955,11,6,382
P1114,M1299,Latin America,Android,21,2725,16,18,597
P0799,M2410,SEA,Android,156,2629,16,0,244
P0649,M1294,India,Android,78,909,2,7,486
P0329,M1459,North America,Android,105,2682,13,8,426
P0212,M0502,North America,Android,62,1935,11,5,423
P0762,M2571,North America,iOS,113,851,5,4,431
P0307,M0575,India,PC,81,1973,14,4,284
P0612,M2322,SEA,Android,116,1240,6,10,446
P0432,M1365,India,Android,20,2380,16,0,369
P0033,M2104,North America,iOS,90,936,6,0,407
P0086,M0294,India,Android,84,1572,7,6,344
P0996,M1033,North America,iOS,109,1286,4,12,400
P0145,M1448,India,Android,42,2928,17,10,343
P1021,M1617,North America,iOS,79,779,1,1,538
P0814,M2194,Latin America,iOS,87,2500,11,0,475
P0265,M0685,India,PC,96,2171,15,6,499
P0369,M2208,India,Android,105,1071,6,5,470
P0291,M1291,India,Android,104,1549,10,8,401
P0588,M1181,SEA,Android,62,1453,7,4,466
P0064,M1380,North America,iOS,77,1025,4,13,373
P0861,M1604,India,Android,103,2217,14,7,461
P0852,M2926,India,iOS,20,1195,4,3,432
P0084,M2190,Latin America,PC,67,2238,14,19,414
P0455,M1266,Europe,iOS,48,682,2,6,375
P1004,M1532,India,iOS,135,1434,5,9,574
P1069,M2783,SEA,PC,43,3316,21,6,374
P0892,M2207,Europe,iOS,50,782,1,7,399
P1175,M2794,North America,iOS,43,471,0,14,355
P0449,M1563,India,iOS,153,475,0,3,387
P0497,M2644,North America,Android,77,856,2,7,452
P1000,M2881,SEA,PC,166,1548,8,9,361
P0549,M0911,India,PC,55,3074,16,5,506
P0514,M2073,North America,Android,99,168,0,12,466
P1109,M0901,India,PC,72,1110,7,7,424
P0145,M0414,India,Android,20,336,0,6,317
P0449,M0814,North America,iOS,92,2576,16,3,385
P0192,M2166,India,Android,66,3355,24,13,399
P1008,M2995,India,PC,80,2399,13,11,518
P0798,M2020,SEA,Android,88,3178,18,6,381
P0102,M1581,Europe,Android,47,339,0,12,419
P0617,M0205,SEA,iOS,96,2381,15,19,396
P0252,M2202,India,Android,88,3261,21,4,321
P0373,M0404,India,PC,51,3596,23,7,560
P0510,M0719,SEA,Android,145,3394,23,6,475
P0700,M1460,India,iOS,98,3224,19,9,461
P1171,M1375,India,PC,87,1427,7,10,441
P0452,M1193,Europe,PC,54,1518,9,3,286
P0791,M2943,North America,iOS,86,1055,6,16,535
P0780,M2116,India,iOS,127,2188,12,7,486
P0784,M2467,India,iOS,44,1238,7,0,573
P0458,M1310,Europe,Android,98,2104,11,4,439
P0462,M0664,India,iOS,75,2120,11,11,524
P1176,M1928,India,Android,107,1123,5,8,248
P0990,M1642,North America,Android,145,559,0,0,341
P1059,M1472,India,PC,122,2296,13,12,407
P0742,M2197,Europe,Android,73,1024,5,9,258
P0366,M1219,Latin America,Android,86,3300,20,12,338
P0703,M0693,India,Android,106,2167,13,13,439
P1161,M2478,India,iOS,51,2131,13,13,355
P1179,M2108,SEA,Android,103,2532,13,12,339
P0492,M0943,SEA,iOS,20,803,3,5,259
P0433,M1596,Latin America,iOS,49,2268,15,3,479
P0229,M1846,Europe,PC,65,2420,15,8,322
P0686,M2046,SEA,Android,54,2695,14,10,480
P0121,M2986,SEA,Android,143,1850,8,4,478
P0724,M1172,North America,iOS,65,1900,12,8,457
P0092,M0973,India,Android,91,889,3,16,421
P0626,M2380,SEA,PC,121,1675,10,9,297
P1030,M1840,Latin America,Android,94,956,2,13,441
P0510,M1853,SEA,Android,107,3272,18,7,398
P0816,M2933,SEA,PC,20,1444,9,4,491
P0927,M0091,Europe,iOS,46,1563,9,17,502
P0395,M2873,SEA,PC,115,439,3,15,372
P0934,M2729,North America,iOS,208,1559,8,14,458
P0743,M2525,SEA,Android,96,2318,14,2,417
P0790,M0331,India,iOS,121,2636,18,1,451
P1168,M0312,SEA,PC,20,2897,18,12,386
P1082,M0153,India,iOS,131,3005,21,6,420
P0639,M2842,India,Android,70,1192,4,1,557
P1115,M0797,North America,iOS,122,1790,12,7,466
P0823,M0454,Europe,Android,92,1241,5,8,424
P0050,M0755,Europe,iOS,108,2757,16,5,347
P0786,M2168,SEA,iOS,62,2407,13,0,407
P0015,M1531,India,Android,34,1252,10,10,314
P0928,M2852,India,Android,34,2236,14,1,365
P0309,M2673,North America,Android,78,1027,6,13,454
P1076,M2397,North America,iOS,134,1750,10,0,524
P0984,M0866,North America,iOS,98,914,5,6,461
P0501,M2269,India,iOS,82,2796,18,12,361
P0202,M2823,SEA,Android,88,1699,7,16,538
P0994,M0914,North America,Android,68,2048,13,2,356
P0671,M2143,Europe,iOS,81,1374,8,5,523
P0533,M1508,North America,iOS,98,1954,12,3,587
P0964,M2139,SEA,iOS,58,1035,4,12,493
P0320,M1220,India,Android,88,2906,18,12,444
P0928,M2543,India,iOS,82,2151,14,7,440
P1089,M1495,India,Android,104,4076,26,5,583
P0137,M0567,India,iOS,131,817,6,4,449
P0899,M2472,SEA,Android,20,679,5,6,235
P0728,M1683,India,Android,73,2551,15,18,377
P0341,M0282,India,Android,54,2025,14,8,349
P0205,M0300,India,Android,87,3238,20,3,408
P1085,M2826,India,iOS,52,786,3,11,464
P1187,M0475,SEA,iOS,107,417,1,0,391
P0172,M2454,North America,iOS,75,1264,8,12,403
P0994,M0207,India,Android,86,2692,16,7,410
P0495,M2907,North America,iOS,161,2389,14,6,396
P0395,M2094,SEA,PC,71,2368,14,11,527
P0546,M2441,Europe,Android,113,755,1,8,435
P0944,M1505,North America,Android,67,841,1,5,413
P0873,M1700,SEA,PC,99,1488,8,2,486
P0195,M0770,Europe,PC,66,1666,9,4,454
P0763,M0305,Europe,iOS,61,641,4,4,289
P0815,M1369,Europe,Android,56,2158,11,7,467
P0427,M1898,Latin America,PC,70,758,4,8,311
P0113,M1937,India,PC,101,929,4,7,320
P0687,M2806,Europe,Android,145,544,0,8,550
P0377,M1111,SEA,Android,61,1591,8,12,276
P0634,M1568,North America,PC,102,1304,8,13,512
P0725,M1682,SEA,Android,130,1899,11,10,403
P1060,M0198,North America,Android,91,2416,13,24,469
P0482,M2284,SEA,Android,141,388,0,8,442
P0287,M2681,North America,Android,59,1582,9,1,425
P0786,M1977,India,Android,88,2676,13,6,402
P0949,M1635,SEA,PC,119,2047,13,2,353
P0271,M1277,India,Android,152,678,4,9,390
P0664,M1370,SEA,Android,72,2264,10,17,444
P0472,M0040,India,iOS,89,2012,11,0,457
P1177,M0863,Latin America,Android,65,1970,12,11,548
P0862,M2402,Europe,iOS,58,1654,9,9,459
P1007,M2881,Europe,iOS,64,1309,7,6,501
P1168,M2682,Latin America,PC,44,2048,13,10,353
P0474,M1965,SEA,PC,103,1561,9,2,357
P0706,M1689,India,iOS,65,1095,5,4,379
P0667,M2925,SEA,PC,146,1364,10,7,378
P0320,M1817,India,Android,63,744,6,7,405
P0964,M0542,Latin America,Android,20,2831,19,5,424
P0759,M2737,North America,Android,67,2270,15,15,412
P0412,M2240,India,iOS,77,2797,15,10,502
P0400,M1954,India,iOS,40,98,0,11,363
P0152,M2989,SEA,Android,96,2070,13,11,176
P1187,M1577,Europe,PC,30,2001,11,9,364
P0742,M2560,India,iOS,135,477,2,13,434
P0120,M0125,Europe,iOS,98,1860,10,7,441
P0196,M2143,India,iOS,58,2098,13,8,466
P0394,M1025,Europe,Android,48,1875,11,8,404
P1031,M2695,Latin America,iOS,135,2216,13,5,512
P1029,M1532,SEA,iOS,103,1342,7,4,437
P0031,M2235,India,Android,34,2107,15,4,396
P0018,M1309,SEA,iOS,188,2628,16,8,399
P0444,M2628,SEA,Android,127,2234,11,8,478
P0485,M2645,Europe,Android,131,2940,15,10,368
P0375,M0999,Europe,Android,120,1934,10,2,248
P0681,M2178,India,iOS,95,963,4,2,557
P0713,M1252,Europe,iOS,69,1068,7,1,307
P0796,M1416,Europe,Android,71,1419,8,6,443
P0683,M2720,Latin America,iOS,89,1199,7,0,350
P0517,M0195,Europe,Android,48,992,7,8,511
P0337,M1653,SEA,Android,36,2324,11,1,633
P0162,M1673,Europe,PC,25,1329,8,16,496
P0285,M1387,North America,Android,96,2752,13,5,464
P0946,M0831,Europe,iOS,77,1151,8,12,349
P0653,M0784,North America,Android,92,619,1,15,463
P0329,M1876,SEA,Android,95,1033,6,8,448
P0579,M1728,Latin America,Android,107,807,0,5,298
P0275,M2169,SEA,iOS,104,1484,6,10,491
P0029,M2239,Europe,PC,38,3339,22,10,403
P0209,M0905,Europe,iOS,39,2659,17,8,318
P0677,M1678,India,iOS,84,472,1,15,306
P0112,M1563,SEA,iOS,36,2440,14,10,296
P0958,M0916,India,Android,99,1706,11,12,231
P0664,M0620,North America,iOS,52,762,4,11,527
P0462,M2983,SEA,Android,74,2633,16,4,608
P0045,M2076,North America,iOS,78,380,0,3,477
P0944,M2110,India,Android,136,2764,19,9,367
P0723,M2000,Europe,Android,62,1338,7,5,469
P0464,M2535,Europe,Android,99,1315,9,12,427
P1090,M1769,SEA,iOS,95,1215,6,16,393
P0183,M1426,North America,Android,59,709,2,5,489
P1033,M2219,SEA,iOS,72,1872,11,14,371
P0796,M2226,Europe,Android,20,257,0,7,405
P0835,M2534,India,iOS,60,1466,5,14,533
P0472,M0173,North America,Android,60,1809,12,5,342
P1177,M0567,SEA,PC,74,1968,10,2,418
P0561,M2045,North America,PC,136,2308,13,8,380
P0134,M0561,North America,PC,58,1243,7,5,456
P0550,M0652,North America,iOS,82,1723,10,8,454
P0123,M1588,Latin America,iOS,48,543,2,11,450
P0491,M1777,SEA,iOS,41,1362,6,0,539
P0974,M2573,Europe,PC,20,2029,13,1,515
P0169,M1482,India,Android,108,668,3,8,377
P0706,M2026,SEA,Android,40,267,0,6,324
P0671,M0310,India,Android,62,1201,7,9,402
P0890,M0628,Europe,Android,97,3246,21,8,405
P0882,M0676,Europe,iOS,131,1277,4,0,454
P0077,M0341,Europe,Android,30,1470,9,4,349
P0006,M0238,SEA,iOS,33,2513,13,8,417
P0877,M1651,India,Android,63,3948,24,6,599
P0942,M2516,India,Android,86,1570,9,8,567
P0578,M2507,India,iOS,48,26,0,2,523
P0594,M0689,India,Android,59,2344,11,5,387
P0147,M2700,Europe,iOS,75,1221,6,9,433
P1179,M1316,India,iOS,79,1375,7,0,292
P0992,M1126,India,PC,73,2331,16,12,482
P0635,M1553,SEA,iOS,74,2793,18,2,317
P1114,M0045,Latin America,Android,96,936,6,8,422
P0489,M1765,Europe,Android,97,1107,7,13,387
P0278,M2780,Europe,iOS,52,1054,4,12,368
P0115,M0169,India,PC,123,3119,19,20,493
P1175,M2937,Europe,Android,43,314,0,10,269
P0418,M2578,SEA,Android,104,1873,10,12,386
P0199,M1225,SEA,iOS,63,1609,9,6,335
P0772,M2677,Europe,PC,81,623,3,11,419
P0808,M2580,SEA,Android,85,2196,14,1,431
P0750,M1094,North America,Android,143,1403,7,10,328
P0522,M1889,SEA,iOS,98,2234,12,12,445
